"","mn","yr","st","typ","SO2","NO2","PM10","SPM"
"428","Aug","2004","Siri Fort","rsd",NA,NA,37,132
"429","Aug","2004","Siri Fort","rsd",NA,NA,38.33,125
"430","Aug","2004","Siri Fort","rsd",NA,NA,68.33,222
"431","Feb","2004","Siri Fort","rsd",NA,NA,70,337
"432","Aug","2004","Siri Fort","rsd",NA,NA,143,462
"433","Sep","2004","Siri Fort","rsd",NA,NA,87.67,254
"434","Sep","2004","Siri Fort","rsd",NA,NA,58.67,182
"435","Sep","2004","Siri Fort","rsd",NA,NA,64,151
"436","Sep","2004","Siri Fort","rsd",NA,NA,127,417
"437","Sep","2004","Siri Fort","rsd",NA,NA,188,399
"438","May","2004","Siri Fort","rsd",NA,NA,78.67,263
"439","Aug","2004","Siri Fort","rsd",NA,NA,116.33,386
"440","Oct","2004","Siri Fort","rsd",NA,NA,100.67,221
"441","Oct","2004","Siri Fort","rsd",NA,NA,114,397
"442","Oct","2004","Siri Fort","rsd",NA,NA,135.33,402
"443","Oct","2004","Siri Fort","rsd",NA,NA,151,458
"444","Feb","2004","Siri Fort","rsd",NA,NA,118,292
"445","May","2004","Siri Fort","rsd",NA,NA,163,536
"446","Oct","2004","Siri Fort","rsd",NA,NA,200.5,814
"447","Nov","2004","Siri Fort","rsd",NA,NA,382,NA
"448","Nov","2004","Siri Fort","rsd",NA,NA,222.5,NA
"449","Nov","2004","Siri Fort","rsd",NA,NA,181,NA
"450","Feb","2004","Siri Fort","rsd",NA,NA,211,NA
"451","Jul","2004","Siri Fort","rsd",NA,NA,252,NA
"452","Oct","2004","Siri Fort","rsd",NA,NA,168.5,NA
"453","Dec","2004","Siri Fort","rsd",NA,NA,212,NA
"454","Dec","2004","Siri Fort","rsd",NA,NA,170,NA
"455","Dec","2004","Siri Fort","rsd",NA,NA,217.5,NA
"456","Dec","2004","Siri Fort","rsd",NA,NA,277,NA
