"","mn","yr","st","typ","SO2","NO2","PM10","SPM"
"37","Jun","2015","Nizamuddin","rsd",4,40,155,112
"38","Jun","2015","Nizamuddin","rsd",4,43,183,100
"39","Jul","2015","Nizamuddin","rsd",4,43,150,82
"40","Jul","2015","Nizamuddin","rsd",4,47,276,92
"41","Jul","2015","Nizamuddin","rsd",4,45,134,85
"42","Jul","2015","Nizamuddin","rsd",4,40,155,83
"43","Jul","2015","Nizamuddin","rsd",4,45,148,42
"44","Jul","2015","Nizamuddin","rsd",4,44,176,62
"45","Jul","2015","Nizamuddin","rsd",4,42,261,86
"46","Aug","2015","Nizamuddin","rsd",4,37,164,66
"47","Aug","2015","Nizamuddin","rsd",4,43,256,52
"48","Aug","2015","Nizamuddin","rsd",4,44,200,36
"49","Aug","2015","Nizamuddin","rsd",4,45,151,44
"50","Aug","2015","Nizamuddin","rsd",4,46,198,32
"51","Aug","2015","Nizamuddin","rsd",4,41,253,58
"52","Aug","2015","Nizamuddin","rsd",4,39,197,65
"53","Sep","2015","Nizamuddin","rsd",4,44,283,87
"54","Sep","2015","Nizamuddin","rsd",4,44,236,28
"55","Sep","2015","Nizamuddin","rsd",4,41,224,78
"56","Sep","2015","Nizamuddin","rsd",4,41,232,110
"57","Sep","2015","Nizamuddin","rsd",4,40,214,71
"58","Sep","2015","Nizamuddin","rsd",4,40,241,63
"59","Oct","2015","Nizamuddin","rsd",4,37,241,51
"60","Oct","2015","Nizamuddin","rsd",4,45,229,99
"61","Oct","2015","Nizamuddin","rsd",4,43,395,98
"62","Oct","2015","Nizamuddin","rsd",4,39,266,76
"63","Oct","2015","Nizamuddin","rsd",4,42,248,154
"64","Oct","2015","Nizamuddin","rsd",4,45,276,158
"65","Oct","2015","Nizamuddin","rsd",4,45,235,111
"66","Nov","2015","Nizamuddin","rsd",4,46,275,115
"67","Nov","2015","Nizamuddin","rsd",4,44,343,163
"68","Nov","2015","Nizamuddin","rsd",4,51,256,56
"69","Nov","2015","Nizamuddin","rsd",4,43,202,127
"70","Nov","2015","Nizamuddin","rsd",4,46,284,161
"71","Nov","2015","Nizamuddin","rsd",4,44,302,122
"72","Dec","2015","Nizamuddin","rsd",4,44,343,NA
"73","Dec","2015","Nizamuddin","rsd",4,39,359,NA
"74","Dec","2015","Nizamuddin","rsd",4,38,428,NA
"75","Dec","2015","Nizamuddin","rsd",4,42,149,NA
"76","Dec","2015","Nizamuddin","rsd",4,43,296,NA
"77","Dec","2015","Nizamuddin","rsd",13,51,253,NA
"78","Dec","2015","Nizamuddin","rsd",NA,71,270,NA
"79","Jan","2015","Shahzada Bagh","ind",4,67,397,110
"80","Jan","2015","Shahzada Bagh","ind",4,55,250,155
"81","Jan","2015","Shahzada Bagh","ind",4,65,344,163
"82","Jan","2015","Shahzada Bagh","ind",4,61,258,144
"83","Jan","2015","Shahzada Bagh","ind",4,58,351,135
"84","Jan","2015","Shahzada Bagh","ind",NA,NA,NA,121
"85","Jan","2015","Shahzada Bagh","ind",4,62,289,101
"86","Feb","2015","Shahzada Bagh","ind",4,61,254,165
"87","Feb","2015","Shahzada Bagh","ind",4,52,233,115
"88","Feb","2015","Shahzada Bagh","ind",4,61,302,170
"89","Feb","2015","Shahzada Bagh","ind",4,63,400,151
"90","Feb","2015","Shahzada Bagh","ind",4,60,306,138
"91","Feb","2015","Shahzada Bagh","ind",4,62,362,154
"92","Mar","2015","Shahzada Bagh","ind",4,49,223,126
"93","Mar","2015","Shahzada Bagh","ind",4,59,175,122
"94","Mar","2015","Shahzada Bagh","ind",4,53,158,64
"95","Mar","2015","Shahzada Bagh","ind",4,62,167,85
"96","Mar","2015","Shahzada Bagh","ind",4,58,210,93
"97","Mar","2015","Shahzada Bagh","ind",4,62,197,71
"98","Apr","2015","Shahzada Bagh","ind",4,59,167,76
"99","Apr","2015","Shahzada Bagh","ind",4,55,151,99
"100","Apr","2015","Shahzada Bagh","ind",4,57,207,90
"101","Apr","2015","Shahzada Bagh","ind",4,54,340,84
"102","Apr","2015","Shahzada Bagh","ind",4,63,300,115
"103","Apr","2015","Shahzada Bagh","ind",4,59,227,38
"104","May","2015","Shahzada Bagh","ind",4,56,232,119
"105","May","2015","Shahzada Bagh","ind",4,51,239,74
"106","May","2015","Shahzada Bagh","ind",4,56,157,45
"107","May","2015","Shahzada Bagh","ind",5,48,270,76
"108","May","2015","Shahzada Bagh","ind",4,45,204,48
"109","May","2015","Shahzada Bagh","ind",4,44,300,49
"110","Jun","2015","Shahzada Bagh","ind",4,50,258,28
"111","Jun","2015","Shahzada Bagh","ind",4,43,220,105
"112","Jun","2015","Shahzada Bagh","ind",4,52,324,56
"113","Jun","2015","Shahzada Bagh","ind",4,45,330,39
"114","Jun","2015","Shahzada Bagh","ind",4,55,303,63
"115","Jun","2015","Shahzada Bagh","ind",4,44,316,76
"116","Jun","2015","Shahzada Bagh","ind",4,42,214,68
"117","Jul","2015","Shahzada Bagh","ind",4,49,246,39
"118","Jul","2015","Shahzada Bagh","ind",4,46,106,18
"119","Jul","2015","Shahzada Bagh","ind",4,51,197,45
"120","Jul","2015","Shahzada Bagh","ind",4,53,223,23
"121","Jul","2015","Shahzada Bagh","ind",4,41,204,NA
"122","Jul","2015","Shahzada Bagh","ind",4,45,289,32
"123","Jul","2015","Shahzada Bagh","ind",4,45,219,18
"124","Jul","2015","Shahzada Bagh","ind",4,44,218,14
"125","Aug","2015","Shahzada Bagh","ind",4,37,104,51
"126","Aug","2015","Shahzada Bagh","ind",NA,NA,NA,50
"127","Aug","2015","Shahzada Bagh","ind",NA,NA,NA,54
"128","Aug","2015","Shahzada Bagh","ind",NA,NA,NA,29
"129","Aug","2015","Shahzada Bagh","ind",NA,NA,NA,29
"130","Aug","2015","Shahzada Bagh","ind",NA,NA,NA,31
"131","Sep","2015","Shahzada Bagh","ind",4,57,217,34
"132","Sep","2015","Shahzada Bagh","ind",4,61,211,43
"133","Sep","2015","Shahzada Bagh","ind",4,50,225,39
"134","Sep","2015","Shahzada Bagh","ind",4,50,231,75
"135","Sep","2015","Shahzada Bagh","ind",4,44,184,81
"136","Sep","2015","Shahzada Bagh","ind",4,41,125,19
"137","Sep","2015","Shahzada Bagh","ind",NA,NA,NA,99
"138","Oct","2015","Shahzada Bagh","ind",4,58,249,106
"139","Oct","2015","Shahzada Bagh","ind",4,58,250,85
"140","Oct","2015","Shahzada Bagh","ind",4,50,247,72
"141","Oct","2015","Shahzada Bagh","ind",4,60,327,318
"142","Oct","2015","Shahzada Bagh","ind",4,59,289,142
"143","Oct","2015","Shahzada Bagh","ind",4,53,173,161
"144","Nov","2015","Shahzada Bagh","ind",4,53,371,162
"145","Nov","2015","Shahzada Bagh","ind",4,63,445,123
"146","Nov","2015","Shahzada Bagh","ind",NA,NA,NA,300
"147","Nov","2015","Shahzada Bagh","ind",4,64,371,148
"148","Nov","2015","Shahzada Bagh","ind",4,69,413,245
"149","Nov","2015","Shahzada Bagh","ind",4,71,389,206
"150","Dec","2015","Shahzada Bagh","ind",4,74,254,NA
"151","Dec","2015","Shahzada Bagh","ind",4,72,298,NA
"152","Dec","2015","Shahzada Bagh","ind",5,82,257,NA
"153","Dec","2015","Shahzada Bagh","ind",5,85,242,NA
"154","Dec","2015","Shahzada Bagh","ind",4,69,450,NA
"155","Dec","2015","Shahzada Bagh","ind",5,52,309,NA
"156","Dec","2015","Shahzada Bagh","ind",NA,NA,301,NA
"157","Jan","2015","Shahadra","ind",4,61,289,151
"158","Jan","2015","Shahadra","ind",4,61,425,147
"159","Jan","2015","Shahadra","ind",4,59,266,152
"160","Jan","2015","Shahadra","ind",4,65,272,139
"161","Jan","2015","Shahadra","ind",4,59,165,99
"162","Jan","2015","Shahadra","ind",8,59,222,NA
"163","Feb","2015","Shahadra","ind",4,59,126,NA
"164","Feb","2015","Shahadra","ind",4,54,276,78
"165","Feb","2015","Shahadra","ind",4,52,214,172
"166","Feb","2015","Shahadra","ind",4,56,343,155
"167","Feb","2015","Shahadra","ind",4,61,287,107
"168","Feb","2015","Shahadra","ind",4,54,263,138
"169","Mar","2015","Shahadra","ind",4,59,113,64
"170","Mar","2015","Shahadra","ind",4,57,234,55
"171","Mar","2015","Shahadra","ind",4,58,294,69
"172","Mar","2015","Shahadra","ind",4,60,238,42
"173","Mar","2015","Shahadra","ind",4,50,155,62
"174","Mar","2015","Shahadra","ind",4,60,232,98
"175","Mar","2015","Shahadra","ind",4,63,145,45
"176","Apr","2015","Shahadra","ind",4,59,166,48
"177","Apr","2015","Shahadra","ind",4,52,224,64
"178","Apr","2015","Shahadra","ind",4,52,248,52
"179","Apr","2015","Shahadra","ind",4,57,334,46
"180","Apr","2015","Shahadra","ind",4,53,355,94
"181","Apr","2015","Shahadra","ind",4,51,352,NA
"182","May","2015","Shahadra","ind",4,53,261,97
"183","May","2015","Shahadra","ind",4,57,265,54
"184","May","2015","Shahadra","ind",4,53,240,95
"185","May","2015","Shahadra","ind",4,50,294,116
"186","May","2015","Shahadra","ind",4,46,192,129
"187","May","2015","Shahadra","ind",4,47,314,81
"188","Jun","2015","Shahadra","ind",4,49,543,44
"189","Jun","2015","Shahadra","ind",4,47,250,78
"190","Jun","2015","Shahadra","ind",4,53,295,NA
"191","Jun","2015","Shahadra","ind",4,50,261,93
"192","Jun","2015","Shahadra","ind",4,48,254,100
"193","Jun","2015","Shahadra","ind",4,48,166,86
"194","Jun","2015","Shahadra","ind",4,50,266,NA
"195","Jul","2015","Shahadra","ind",4,54,133,45
"196","Jul","2015","Shahadra","ind",4,43,138,54
"197","Jul","2015","Shahadra","ind",4,47,226,NA
"198","Jul","2015","Shahadra","ind",4,44,126,NA
"199","Jul","2015","Shahadra","ind",4,46,148,NA
"200","Jul","2015","Shahadra","ind",4,40,221,NA
"201","Aug","2015","Shahadra","ind",4,39,139,NA
"202","Aug","2015","Shahadra","ind",4,40,267,NA
"203","Aug","2015","Shahadra","ind",4,49,167,NA
"204","Aug","2015","Shahadra","ind",4,43,151,NA
"205","Aug","2015","Shahadra","ind",4,44,179,NA
"206","Aug","2015","Shahadra","ind",4,44,66,NA
"207","Aug","2015","Shahadra","ind",4,40,194,NA
"208","Sep","2015","Shahadra","ind",4,51,179,NA
"209","Sep","2015","Shahadra","ind",4,54,215,NA
"210","Sep","2015","Shahadra","ind",4,47,215,NA
"211","Sep","2015","Shahadra","ind",4,44,215,NA
"212","Sep","2015","Shahadra","ind",4,50,265,NA
"213","Sep","2015","Shahadra","ind",4,45,109,NA
"214","Sep","2015","Shahadra","ind",4,44,229,NA
"215","Oct","2015","Shahadra","ind",4,54,269,NA
"216","Oct","2015","Shahadra","ind",4,56,249,NA
"217","Oct","2015","Shahadra","ind",4,66,229,NA
"218","Oct","2015","Shahadra","ind",4,54,276,NA
"219","Oct","2015","Shahadra","ind",4,52,334,NA
"220","Oct","2015","Shahadra","ind",4,62,269,NA
"221","Nov","2015","Shahadra","ind",4,64,314,220
"222","Nov","2015","Shahadra","ind",4,60,405,265
"223","Nov","2015","Shahadra","ind",4,59,281,262
"224","Nov","2015","Shahadra","ind",4,62,170,144
"225","Nov","2015","Shahadra","ind",4,63,234,143
"226","Nov","2015","Shahadra","ind",4,67,470,210
"227","Dec","2015","Shahadra","ind",4,76,366,NA
"228","Dec","2015","Shahadra","ind",4,82,581,NA
"229","Dec","2015","Shahadra","ind",5,73,405,NA
"230","Dec","2015","Shahadra","ind",5,87,292,NA
"231","Dec","2015","Shahadra","ind",4,66,229,NA
"232","Dec","2015","Shahadra","ind",NA,NA,NA,NA
"233","Dec","2015","Shahadra","ind",14,49,335,NA
"234","Jan","2015","Janakpuri","rsd",4,47,143,62
"235","Jan","2015","Janakpuri","rsd",4,52,140,61
"236","Jan","2015","Janakpuri","rsd",4,45,187,56
"237","Jan","2015","Janakpuri","rsd",4,53,113,84
"238","Jan","2015","Janakpuri","rsd",4,50,120,109
"239","Jan","2015","Janakpuri","rsd",4,46,160,145
"240","Feb","2015","Janakpuri","rsd",4,44,150,70
"241","Feb","2015","Janakpuri","rsd",4,40,152,82
"242","Feb","2015","Janakpuri","rsd",4,35,168,134
"243","Feb","2015","Janakpuri","rsd",4,47,170,79
"244","Feb","2015","Janakpuri","rsd",4,44,145,61
"245","Feb","2015","Janakpuri","rsd",4,45,167,114
"246","Mar","2015","Janakpuri","rsd",4,47,142,110
"247","Mar","2015","Janakpuri","rsd",4,44,80,52
"248","Mar","2015","Janakpuri","rsd",4,48,215,96
"249","Mar","2015","Janakpuri","rsd",4,44,214,96
"250","Mar","2015","Janakpuri","rsd",4,47,190,111
"251","Mar","2015","Janakpuri","rsd",4,44,112,80
"252","Mar","2015","Janakpuri","rsd",4,46,145,127
"253","Apr","2015","Janakpuri","rsd",4,44,175,89
"254","Apr","2015","Janakpuri","rsd",4,48,169,72
"255","Apr","2015","Janakpuri","rsd",4,48,190,65
"256","Apr","2015","Janakpuri","rsd",4,47,207,68
"257","Apr","2015","Janakpuri","rsd",4,48,180,39
"258","Apr","2015","Janakpuri","rsd",4,49,212,50
"259","May","2015","Janakpuri","rsd",4,47,121,48
"260","May","2015","Janakpuri","rsd",4,48,59,NA
"261","May","2015","Janakpuri","rsd",4,47,141,117
"262","May","2015","Janakpuri","rsd",4,52,102,NA
"263","May","2015","Janakpuri","rsd",4,49,129,58
"264","May","2015","Janakpuri","rsd",4,49,147,62
"265","Jun","2015","Janakpuri","rsd",4,52,74,NA
"266","Jun","2015","Janakpuri","rsd",4,60,137,118
"267","Jun","2015","Janakpuri","rsd",4,51,118,59
"268","Jun","2015","Janakpuri","rsd",4,58,74,NA
"269","Jun","2015","Janakpuri","rsd",4,55,206,111
"270","Jun","2015","Janakpuri","rsd",4,51,191,98
"271","Jun","2015","Janakpuri","rsd",4,55,215,74
"272","Jul","2015","Janakpuri","rsd",4,52,206,94
"273","Jul","2015","Janakpuri","rsd",4,52,166,56
"274","Jul","2015","Janakpuri","rsd",4,52,181,139
"275","Jul","2015","Janakpuri","rsd",4,53,333,67
"276","Jul","2015","Janakpuri","rsd",4,52,195,93
"277","Jul","2015","Janakpuri","rsd",4,51,232,80
"278","Aug","2015","Janakpuri","rsd",4,49,212,43
"279","Aug","2015","Janakpuri","rsd",4,46,174,93
"280","Aug","2015","Janakpuri","rsd",4,54,165,103
"281","Aug","2015","Janakpuri","rsd",4,53,163,68
"282","Aug","2015","Janakpuri","rsd",4,51,125,79
"283","Aug","2015","Janakpuri","rsd",4,54,161,142
"284","Aug","2015","Janakpuri","rsd",4,50,239,62
"285","Sep","2015","Janakpuri","rsd",4,53,195,117
"286","Sep","2015","Janakpuri","rsd",4,51,197,90
"287","Sep","2015","Janakpuri","rsd",4,51,261,148
"288","Sep","2015","Janakpuri","rsd",4,48,152,81
"289","Sep","2015","Janakpuri","rsd",4,51,100,87
"290","Sep","2015","Janakpuri","rsd",4,52,244,120
"291","Sep","2015","Janakpuri","rsd",4,50,195,76
"292","Oct","2015","Janakpuri","rsd",4,52,226,86
"293","Oct","2015","Janakpuri","rsd",4,54,245,59
"294","Oct","2015","Janakpuri","rsd",4,56,246,52
"295","Oct","2015","Janakpuri","rsd",4,56,192,70
"296","Oct","2015","Janakpuri","rsd",4,47,255,218
"297","Oct","2015","Janakpuri","rsd",4,52,313,94
"298","Nov","2015","Janakpuri","rsd",4,50,284,222
"299","Nov","2015","Janakpuri","rsd",12,45,119,84
"300","Nov","2015","Janakpuri","rsd",9,49,403,194
"301","Nov","2015","Janakpuri","rsd",4,53,163,69
"302","Nov","2015","Janakpuri","rsd",4,51,176,89
"303","Nov","2015","Janakpuri","rsd",4,57,340,123
"304","Nov","2015","Janakpuri","rsd",4,58,346,96
"305","Dec","2015","Janakpuri","rsd",4,53,423,NA
"306","Dec","2015","Janakpuri","rsd",4,50,443,NA
"307","Dec","2015","Janakpuri","rsd",4,59,346,NA
"308","Dec","2015","Janakpuri","rsd",5,67,638,NA
"309","Dec","2015","Janakpuri","rsd",4,58,260,NA
"310","Dec","2015","Janakpuri","rsd",4,56,140,NA
"311","Dec","2015","Janakpuri","rsd",19,63,283,NA
"312","Jan","2015","Siri Fort","rsd",4,53,173,NA
"313","Jan","2015","Siri Fort","rsd",4,51,192,86
"314","Jan","2015","Siri Fort","rsd",4,57,197,126
"315","Jan","2015","Siri Fort","rsd",4,47,101,156
"316","Jan","2015","Siri Fort","rsd",4,48,237,172
"317","Jan","2015","Siri Fort","rsd",4,47,130,NA
"318","Feb","2015","Siri Fort","rsd",4,29,102,62
"319","Feb","2015","Siri Fort","rsd",4,41,174,70
"320","Feb","2015","Siri Fort","rsd",4,40,146,125
"321","Feb","2015","Siri Fort","rsd",4,43,144,59
"322","Feb","2015","Siri Fort","rsd",4,43,140,84
"323","Feb","2015","Siri Fort","rsd",4,43,181,98
"324","Mar","2015","Siri Fort","rsd",4,45,88,NA
"325","Mar","2015","Siri Fort","rsd",4,41,161,110
"326","Mar","2015","Siri Fort","rsd",4,45,171,119
"327","Mar","2015","Siri Fort","rsd",4,49,165,97
"328","Mar","2015","Siri Fort","rsd",4,42,149,100
"329","Mar","2015","Siri Fort","rsd",4,43,175,93
"330","Apr","2015","Siri Fort","rsd",4,53,173,61
"331","Apr","2015","Siri Fort","rsd",4,42,140,49
"332","Apr","2015","Siri Fort","rsd",4,49,171,56
"333","Apr","2015","Siri Fort","rsd",4,56,242,75
"334","Apr","2015","Siri Fort","rsd",4,50,195,60
"335","Apr","2015","Siri Fort","rsd",4,45,188,NA
"336","May","2015","Siri Fort","rsd",4,46,137,83
"337","May","2015","Siri Fort","rsd",4,48,120,73
"338","May","2015","Siri Fort","rsd",4,44,50,27
"339","May","2015","Siri Fort","rsd",4,50,89,80
"340","May","2015","Siri Fort","rsd",4,49,61,46
"341","May","2015","Siri Fort","rsd",4,49,110,97
"342","Jun","2015","Siri Fort","rsd",4,45,151,28
"343","Jun","2015","Siri Fort","rsd",4,56,195,93
"344","Jun","2015","Siri Fort","rsd",4,54,167,126
"345","Jun","2015","Siri Fort","rsd",4,50,143,119
"346","Jun","2015","Siri Fort","rsd",4,51,121,34
"347","Jun","2015","Siri Fort","rsd",4,51,73,NA
"348","Jun","2015","Siri Fort","rsd",4,44,111,38
"349","Jul","2015","Siri Fort","rsd",NA,NA,NA,67
"350","Jul","2015","Siri Fort","rsd",4,50,177,NA
"351","Jul","2015","Siri Fort","rsd",4,53,171,102
"352","Jul","2015","Siri Fort","rsd",4,46,191,75
"353","Jul","2015","Siri Fort","rsd",4,52,158,44
"354","Jul","2015","Siri Fort","rsd",4,55,292,131
"355","Jul","2015","Siri Fort","rsd",4,53,179,89
"356","Aug","2015","Siri Fort","rsd",4,50,124,61
"357","Aug","2015","Siri Fort","rsd",4,50,186,87
"358","Aug","2015","Siri Fort","rsd",4,53,197,95
"359","Aug","2015","Siri Fort","rsd",4,48,189,62
"360","Aug","2015","Siri Fort","rsd",4,48,208,84
"361","Aug","2015","Siri Fort","rsd",4,49,150,71
"362","Sep","2015","Siri Fort","rsd",4,50,181,74
"363","Sep","2015","Siri Fort","rsd",4,50,146,93
"364","Sep","2015","Siri Fort","rsd",NA,NA,NA,80
"365","Sep","2015","Siri Fort","rsd",4,49,152,87
"366","Sep","2015","Siri Fort","rsd",4,48,92,NA
"367","Sep","2015","Siri Fort","rsd",4,51,244,94
"368","Sep","2015","Siri Fort","rsd",4,47,123,64
"369","Oct","2015","Siri Fort","rsd",4,51,258,58
"370","Oct","2015","Siri Fort","rsd",4,56,177,87
"371","Oct","2015","Siri Fort","rsd",4,54,184,80
"372","Oct","2015","Siri Fort","rsd",4,44,281,110
"373","Oct","2015","Siri Fort","rsd",4,51,252,87
"374","Oct","2015","Siri Fort","rsd",4,59,385,101
"375","Nov","2015","Siri Fort","rsd",4,53,190,125
"376","Nov","2015","Siri Fort","rsd",4,52,231,135
"377","Nov","2015","Siri Fort","rsd",4,52,211,115
"378","Nov","2015","Siri Fort","rsd",4,56,332,236
"379","Nov","2015","Siri Fort","rsd",4,51,343,126
"380","Dec","2015","Siri Fort","rsd",4,55,243,NA
"381","Dec","2015","Siri Fort","rsd",4,49,595,NA
"382","Dec","2015","Siri Fort","rsd",4,56,349,NA
"383","Dec","2015","Siri Fort","rsd",4,57,288,NA
"384","Dec","2015","Siri Fort","rsd",4,58,326,NA
"385","Dec","2015","Siri Fort","rsd",8,75,331,NA
"386","Jan","2015","N.Y. School","rsd",3,73,242,NA
"387","Jan","2015","N.Y. School","rsd",2,84,184,NA
"388","Jan","2015","N.Y. School","rsd",2,86,211,NA
"389","Jan","2015","N.Y. School","rsd",8,117,162,NA
"390","Jan","2015","N.Y. School","rsd",10,107,179,NA
"391","Jan","2015","N.Y. School","rsd",9,109,173,NA
"392","Feb","2015","N.Y. School","rsd",4,84,143,NA
"393","Feb","2015","N.Y. School","rsd",6,91,208,NA
"394","Feb","2015","N.Y. School","rsd",2,132,251,NA
"395","Feb","2015","N.Y. School","rsd",2,133,221,NA
"396","Feb","2015","N.Y. School","rsd",3,79,184,NA
"397","Feb","2015","N.Y. School","rsd",8,82,186,NA
"398","Feb","2015","N.Y. School","rsd",9,66,160,NA
"399","Feb","2015","N.Y. School","rsd",8,84,136,NA
"400","Mar","2015","N.Y. School","rsd",8,120,120,NA
"401","Mar","2015","N.Y. School","rsd",2,125,166,NA
"402","Mar","2015","N.Y. School","rsd",3,33,89,NA
"403","Mar","2015","N.Y. School","rsd",5,64,61,NA
"404","Mar","2015","N.Y. School","rsd",4,116,94,NA
"405","Mar","2015","N.Y. School","rsd",7,128,143,NA
"406","Mar","2015","N.Y. School","rsd",2,152,211,NA
"407","Mar","2015","N.Y. School","rsd",2,95,265,NA
"408","Apr","2015","N.Y. School","rsd",13,87,117,NA
"409","Apr","2015","N.Y. School","rsd",4,68,62,NA
"410","Apr","2015","N.Y. School","rsd",4,67,98,NA
"411","Apr","2015","N.Y. School","rsd",4,76,142,NA
"412","Apr","2015","N.Y. School","rsd",12,81,84,NA
"413","Apr","2015","N.Y. School","rsd",3,53,241,NA
"414","Apr","2015","N.Y. School","rsd",5,65,97,NA
"415","Apr","2015","N.Y. School","rsd",4,75,148,NA
"416","May","2015","N.Y. School","rsd",2,110,239,NA
"417","May","2015","N.Y. School","rsd",3,95,163,NA
"418","May","2015","N.Y. School","rsd",4,115,213,NA
"419","May","2015","N.Y. School","rsd",9,87,140,NA
"420","May","2015","N.Y. School","rsd",8,72,57,NA
"421","May","2015","N.Y. School","rsd",9,133,136,NA
"422","May","2015","N.Y. School","rsd",22,133,173,NA
"423","May","2015","N.Y. School","rsd",10,108,175,NA
"424","Jun","2015","N.Y. School","rsd",7,43,200,NA
"425","Jun","2015","N.Y. School","rsd",10,31,171,NA
"426","Jun","2015","N.Y. School","rsd",25,42,88,NA
"427","Jun","2015","N.Y. School","rsd",4,76,96,NA
"428","Jun","2015","N.Y. School","rsd",8,111,112,NA
"429","Jun","2015","N.Y. School","rsd",6,85,127,NA
"430","Jun","2015","N.Y. School","rsd",4,48,62,NA
"431","Jun","2015","N.Y. School","rsd",2,54,61,NA
"432","Jul","2015","N.Y. School","rsd",6,49,41,NA
"433","Jul","2015","N.Y. School","rsd",2,31,77,NA
"434","Jul","2015","N.Y. School","rsd",8,38,62,NA
"435","Jul","2015","N.Y. School","rsd",2,25,39,NA
"436","Jul","2015","N.Y. School","rsd",2,28,33,NA
"437","Jul","2015","N.Y. School","rsd",2,33,32,NA
"438","Jul","2015","N.Y. School","rsd",3,25,22,NA
"439","Jul","2015","N.Y. School","rsd",2,18,18,NA
"440","Aug","2015","N.Y. School","rsd",2,52,59,NA
"441","Aug","2015","N.Y. School","rsd",3,66,49,NA
"442","Aug","2015","N.Y. School","rsd",3,75,45,NA
"443","Aug","2015","N.Y. School","rsd",2,73,79,NA
"444","Aug","2015","N.Y. School","rsd",2,67,56,NA
"445","Aug","2015","N.Y. School","rsd",2,70,48,NA
"446","Aug","2015","N.Y. School","rsd",3,63,44,NA
"447","Aug","2015","N.Y. School","rsd",3,81,57,NA
"448","Sep","2015","N.Y. School","rsd",3,49,67,NA
"449","Sep","2015","N.Y. School","rsd",2,63,56,NA
"450","Sep","2015","N.Y. School","rsd",3,57,48,NA
"451","Sep","2015","N.Y. School","rsd",3,60,77,NA
"452","Sep","2015","N.Y. School","rsd",4,82,109,NA
"453","Sep","2015","N.Y. School","rsd",6,59,76,NA
"454","Sep","2015","N.Y. School","rsd",2,49,37,NA
"455","Sep","2015","N.Y. School","rsd",2,60,37,NA
"456","Oct","2015","N.Y. School","rsd",20,93,88,NA
"457","Oct","2015","N.Y. School","rsd",26,124,92,NA
"458","Oct","2015","N.Y. School","rsd",12,122,164,NA
"459","Oct","2015","N.Y. School","rsd",11,91,193,NA
"460","Oct","2015","N.Y. School","rsd",4,76,133,NA
"461","Oct","2015","N.Y. School","rsd",5,118,124,NA
"462","Oct","2015","N.Y. School","rsd",12,108,80,NA
"463","Oct","2015","N.Y. School","rsd",13,115,107,NA
"464","Nov","2015","N.Y. School","rsd",23,126,305,NA
"465","Nov","2015","N.Y. School","rsd",46,114,235,NA
"466","Nov","2015","N.Y. School","rsd",9,134,224,NA
"467","Nov","2015","N.Y. School","rsd",11,141,354,NA
"468","Nov","2015","N.Y. School","rsd",8,145,315,NA
"469","Nov","2015","N.Y. School","rsd",12,97,282,NA
"470","Nov","2015","N.Y. School","rsd",12,97,353,NA
"471","Nov","2015","N.Y. School","rsd",25,120,352,NA
"472","Dec","2015","N.Y. School","rsd",3,140,271,NA
"473","Dec","2015","N.Y. School","rsd",5,112,306,NA
